timestamp,heartrate
2026-01-20T16:16:03.828651+00:00,86
2026-01-20T16:16:04.288967+00:00,86
2026-01-20T16:16:04.874804+00:00,86
2026-01-20T16:16:05.273409+00:00,86
2026-01-20T16:16:05.743317+00:00,86
2026-01-20T16:16:06.279887+00:00,86
2026-01-20T16:16:06.846947+00:00,86
2026-01-20T16:16:07.261357+00:00,86
2026-01-20T16:16:07.973973+00:00,85
2026-01-20T16:16:08.272064+00:00,85
